oewn_id	primary_lemma	all_lemmas	pos	current_class	current_tier	current_provenance	rules_triggered	top_proposal	rule_proposals	rationale	gloss	examples	hypernyms	troponym_count	confidence_score	decision
oewn-00762232-v	commune	commune	v	dul:Action	propagated_from_hypernym	from oewn-00742582-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	communicate intimately with; be in a state of heightened, intimate receptivity	He seemed to commune with nature	oewn-00742582-v	1	1	
oewn-00139187-v	commutate	commutate	v	dul:State	propagated_from_hypernym	from oewn-00138328-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	reverse the direction of (an alternating electric current) each half cycle so as to produce a unidirectional current		oewn-00138328-v	0	1	
oewn-01486664-v	compact	compact|pack	v	dul:Event	tier3_default_event	gloss	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	have the property of being packable or of compacting easily	This powder compacts easily | Such odd-shaped items do not pack well	oewn-02661230-v	0	1	
oewn-02532751-v	compass	compass	v	dul:Action	propagated_from_hypernym	from oewn-02531751-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	bring about; accomplish	This writer attempts more than his talents can compass	oewn-02531751-v	0	1	
oewn-00456874-v	complement	complement	v	dul:Action	propagated_from_hypernym	from oewn-02678923-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	make complete or perfect; supply what is wanting or form the complement to	I need some pepper to complement the sweet touch in the soup	oewn-02678923-v	0	1	
oewn-01119902-v	complete	complete|nail	v	dul:Action	propagated_from_hypernym	from oewn-01075360-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	complete a pass		oewn-01075360-v	0	1	
oewn-00402279-v	complexify	complexify|ramify	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	have or develop complicating consequences	These actions will ramify	oewn-00109468-v	0	1	
oewn-01073784-v	conclude	conclude	v	dul:State	propagated_from_hypernym	from oewn-01037402-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	reach agreement on	They concluded an economic agreement | We concluded a cease-fire	oewn-01037402-v	0	1	
oewn-02616663-v	conclude	conclude|close	v	dul:Action	propagated_from_hypernym	from oewn-02615799-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	come to a close	The concert closed with a nocturne by Chopin	oewn-02615799-v	0	1	
oewn-02523493-v	condescend	condescend|stoop|lower oneself	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	debase oneself morally, act in an undignified, unworthy, or dishonorable way	I won't stoop to reading other people's mail	oewn-02372362-v	0	1	
oewn-02597468-v	condescend	condescend|deign|descend	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	do something that one considers to be below one's dignity		oewn-02372362-v	0	1	
oewn-00708804-v	conspire	conspire|cabal|complot|conjure|machinate	v	dul:Process	propagated_from_hypernym	from oewn-00709957-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	engage in plotting or enter into a conspiracy, swear together	They conspired to overthrow the government	oewn-00709957-v	1	1	
oewn-00709453-v	conspire	conspire|collude	v	dul:State	propagated_from_hypernym	from oewn-02382049-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act in unison or agreement and in secret towards a deceitful or illegal purpose	The two companies conspired to cause the value of the stock to fall	oewn-02382049-v	0	1	
oewn-00118331-v	continue	continue	v	dul:Event	tier3_default_event	gloss	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	exist over a prolonged period of time	The bad weather continued for two more weeks	oewn-02609706-v	3	1	
oewn-01900288-v	contradance	contradance|country-dance|contredanse|contra danse	v	dul:State	propagated_from_hypernym	from oewn-01712535-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	perform a contradance		oewn-01712535-v	0	1	
oewn-00114645-v	convert	convert	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	change in nature, purpose, or function; undergo a chemical change	The substance converts to an acid	oewn-00109468-v	4	1	
oewn-01087277-v	convert	convert	v	dul:Action	propagated_from_hypernym	from oewn-01114241-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	score an extra point or points after touchdown by kicking the ball through the uprights or advancing the ball into the end zone	Smith converted and his team won	oewn-01114241-v	0	1	
oewn-00324178-v	cook	cook	v	dul:Action	propagated_from_hypernym	from oewn-00126072-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	transform by heating	The apothecary cooked the medicinal mixture in a big iron kettle	oewn-00126072-v	0	1	
oewn-00709319-v	counterplot	counterplot	v	dul:Process	propagated_from_hypernym	from oewn-00709957-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a plot in response to another plot		oewn-00709957-v	0	1	
oewn-02540427-v	court	court	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	engage in social activities leading to marriage	We were courting for over ten years	oewn-02372362-v	0	1	
oewn-01131627-v	cover	cover	v	dul:Action	propagated_from_hypernym	from oewn-01130619-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	hold within range of an aimed firearm		oewn-01130619-v	0	1	
oewn-02451998-v	cox	cox	v	dul:State	propagated_from_hypernym	from oewn-02450790-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act as the coxswain, in a boat race		oewn-02450790-v	0	1	
oewn-02187470-v	crack	crack	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a very sharp explosive sound	His gun cracked	oewn-02180712-v	0	1	
oewn-00122456-v	crackle	crackle	v	dul:State	propagated_from_hypernym	from oewn-00122978-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to become, or to cause to become, covered with a network of small cracks	The blazing sun crackled the desert sand	oewn-00122978-v	0	1	
oewn-01224741-v	cradle	cradle	v	dul:Action	propagated_from_hypernym	from oewn-01219234-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	hold gently and carefully	He cradles the child in his arms	oewn-01219234-v	0	1	
oewn-01880728-v	cradle	cradle	v	dul:Action	propagated_from_hypernym	from oewn-01219234-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	hold or place in or as if in a cradle	He cradled the infant in his arms	oewn-01219234-v	0	1	
oewn-01862782-v	crank	crank|crank up	v	dul:Action	propagated_from_hypernym	from oewn-01861703-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	start by cranking	crank up the engine	oewn-01861703-v	0	1	
oewn-00435872-v	crash	crash|go down	v	dul:State	propagated_from_hypernym	from oewn-00435327-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	stop operating	My computer crashed last night | The system goes down at least once a week	oewn-00435327-v	0	1	
oewn-00584141-v	crash	crash	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo a sudden and severe downturn	the economy crashed | will the stock market crash again?	oewn-00109468-v	0	1	
oewn-02181956-v	crash	crash	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a sudden loud sound	the waves crashed on the shore and kept us awake all night	oewn-02180712-v	0	1	
oewn-01889838-v	crawl	crawl|creep	v	dul:Action	propagated_from_hypernym	from oewn-01839438-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	move slowly; in the case of people or animals with the body near the ground	The crocodile was crawling along the riverbed	oewn-01839438-v	1	1	
oewn-00338378-v	craze	craze	v	dul:State	propagated_from_hypernym	from oewn-00338044-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	develop a fine network of cracks	Crazed ceramics	oewn-00338044-v	0	1	
oewn-00116173-v	creolize	creolize	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	develop into a creole	pidgins often creolize	oewn-00109468-v	0	1	
oewn-02179828-v	crepitate	crepitate|crackle	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a crackling sound	My Rice Krispies crackled in the bowl	oewn-02179501-v	0	1	
oewn-02011791-v	crest	crest	v	dul:State	propagated_from_hypernym	from oewn-02012080-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	reach a high point	The river crested last night	oewn-02012080-v	0	1	
oewn-01279364-v	crisscross	crisscross	v	dul:Action	propagated_from_hypernym	from oewn-01278925-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	mark with or consist of a pattern of crossed lines	wrinkles crisscrossed her face	oewn-01278925-v	0	1	
oewn-01098508-v	criticize	criticize|criticise	v	dul:State	propagated_from_hypernym	from oewn-01098310-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act as a critic	Those who criticize others often are not perfect, either	oewn-01098310-v	0	1	
oewn-02038516-v	crook	crook|curve	v	dul:State	propagated_from_hypernym	from oewn-02039764-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	bend or cause to bend	He crooked his index finger | the road curved sharply	oewn-02039764-v	1	1	
oewn-00053606-v	cross-fertilize	cross-fertilize|cross-fertilise	v	dul:State	propagated_from_hypernym	from oewn-00145958-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo cross-fertilization; become fertile		oewn-00145958-v	0	1	
oewn-02189243-v	crump	crump|thud|scrunch	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a noise typical of an engine lacking lubricants		oewn-01060096-v	0	1	
oewn-01060096-v	crunch	crunch|scranch|scraunch|crackle	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a crushing noise	his shoes were crunching on the gravel	oewn-02177332-v	1	1	
oewn-00446895-v	crystallize	crystallize|crystallise|crystalize|crystalise	v	dul:State	propagated_from_hypernym	from oewn-00139943-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	cause to form crystals or assume crystalline form	crystallize minerals	oewn-00139943-v	0	1	
oewn-01428162-v	cuddle	cuddle	v	dul:Action	propagated_from_hypernym	from oewn-01427110-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	hold (a person or thing) close, as for affection, comfort, or warmth	I cuddled the baby	oewn-01427110-v	0	1	
oewn-00486540-v	culminate	culminate|climax	v	dul:Action	propagated_from_hypernym	from oewn-02615799-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:2	end, especially to reach a final or climactic stage	The meeting culminated in a tearful embrace	oewn-02615799-v	1	1	
oewn-02025625-v	culminate	culminate	v	dul:State	propagated_from_hypernym	from oewn-02024442-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	reach the highest altitude or the meridian, of a celestial body		oewn-02024442-v	0	1	
oewn-02532600-v	culminate	culminate	v	dul:Action	propagated_from_hypernym	from oewn-02531751-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	reach the highest or most decisive point		oewn-02531751-v	0	1	
oewn-00293269-v	cut	cut|cut off	v	dul:Action	propagated_from_hypernym	from oewn-00780320-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	cease, stop	cut the noise | We had to cut short the conversation	oewn-00780320-v	0	1	
oewn-01443265-v	cut off	cut off|cut out	v	dul:Action	propagated_from_hypernym	from oewn-01442997-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	cut off and stop	The bicyclist was cut out by the van	oewn-01442997-v	0	1	
oewn-00363458-v	cut short	cut short|break short|break off	v	dul:Action	propagated_from_hypernym	from oewn-00364717-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	interrupt before its natural or planned end	We had to cut short our vacation	oewn-00364717-v	1	1	
oewn-02055368-v	cycle on	cycle on	v	dul:Action	propagated_from_hypernym	from oewn-02055194-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	come to the starting point of a cycle		oewn-02055194-v	0	1	
oewn-90003682-v	dab	dab	v	dul:State	propagated_from_hypernym	from oewn-01898642-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to perform a dance move in which the dancer simultaneously drops the head while raising an arm and the elbow in a gesture that has been noted to resemble sneezing		oewn-01898642-v	0	1	
oewn-01712535-v	dance	dance|trip the light fantastic|trip the light fantastic toe	v	dul:State	propagated_from_hypernym	from oewn-01835473-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	move in a pattern; usually to musical accompaniment; do or perform a dance	My husband and I like to dance at home to the radio	oewn-01835473-v	39	1	
oewn-02550742-v	dare	dare	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to be courageous enough to try or do something	I don't dare call him | she dares to dress differently from the others	oewn-02372362-v	0	1	
oewn-02615649-v	dawn	dawn	v	dul:Action	propagated_from_hypernym	from oewn-02614382-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	appear or develop	The age of computers had dawned	oewn-02614382-v	0	1	
oewn-00209244-v	decay	decay|crumble|dilapidate	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	fall into decay or ruin	The unoccupied house started to decay	oewn-00109468-v	7	1	
oewn-00553892-v	decay	decay	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:2	undergo decay or decomposition	The body started to decay and needed to be cremated	oewn-00109468-v	4	1	
oewn-00122293-v	decrepitate	decrepitate	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo decrepitation and crackle	The salt decrepitated	oewn-00109468-v	0	1	
oewn-02558699-v	defibrillate	defibrillate	v	dul:State	propagated_from_hypernym	from oewn-02558146-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	stop the fibrillation and restore normal contractions, usually by means of electric shocks	The patient's heart had to be defibrillated to save his life	oewn-02558146-v	0	1	
oewn-02648041-v	delay	delay	v	dul:State	propagated_from_hypernym	from oewn-02647547-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act later than planned, scheduled, or required	Don't delay your application to graduate school or else it won't be considered	oewn-02647547-v	3	1	
oewn-00554130-v	deliquesce	deliquesce	v	dul:State	propagated_from_hypernym	from oewn-00553892-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	melt away in the process of decay	The fungi eventually deliquesced	oewn-00553892-v	0	1	
oewn-00252501-v	derive	derive|educe	v	dul:Action	propagated_from_hypernym	from oewn-01620211-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:2	develop or evolve from a latent or potential state		oewn-01620211-v	1	1	
oewn-00395469-v	desynchronize	desynchronize|desynchronise	v	dul:State	propagated_from_hypernym	from oewn-00138328-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:2	cause to become desynchronized; cause to occur at unrelated times		oewn-00138328-v	0	1	
oewn-01302344-v	detach	detach|come off|come away	v	dul:State	propagated_from_hypernym	from oewn-01560556-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	come to be detached	His retina detached and he had to be rushed into surgery	oewn-01560556-v	4	1	
